"siteid","collectionunitid","sampleid","datasetid","analysisunitid","geochronid","geochrontypeid","agetypeid","age","errorolder","erroryounger","infinite","delta13c","labnumber","materialdated","notes","depenvtid","sitename","rejected"
6251,7460,118787,10303,84751,10944,"Carbon-14","Radiocarbon years BP",1330,70,70,FALSE,NA,"ISGS-889","","",77,"Columbia Quarry [11S629]",FALSE
6254,7463,118788,10304,84754,10945,"Carbon-14","Radiocarbon years BP",1390,70,70,FALSE,NA,"ISGS-1044","","",77,"Fish Lake [11MO608]",FALSE
6254,7463,118789,10304,84754,10946,"Carbon-14","Radiocarbon years BP",1030,100,100,FALSE,NA,"ISGS-1046","","",77,"Fish Lake [11MO608]",FALSE
6254,7463,118790,10304,84754,10947,"Carbon-14","Radiocarbon years BP",1170,100,100,FALSE,NA,"ISGS-1047",NA,NA,77,"Fish Lake [11MO608]",FALSE
6254,7463,118791,10304,84754,10948,"Carbon-14","Radiocarbon years BP",1170,110,110,FALSE,NA,"ISGS-1060","","",77,"Fish Lake [11MO608]",FALSE
6254,7463,118792,10304,84754,10949,"Carbon-14","Radiocarbon years BP",1360,130,130,FALSE,NA,"ISGS-1062","","",77,"Fish Lake [11MO608]",FALSE
6258,7467,118799,10307,84758,10956,"Carbon-14","Radiocarbon years BP",2400,80,80,FALSE,NA,"ISGS-616",NA,NA,77,"Florence Street [11S458]",FALSE
6258,7467,118800,10307,84758,10957,"Carbon-14","Radiocarbon years BP",2130,110,110,FALSE,NA,"ISGS-632","","",77,"Florence Street [11S458]",FALSE
6258,7467,118801,10307,84758,10958,"Carbon-14","Radiocarbon years BP",2290,80,80,FALSE,NA,"ISGS-775","","",77,"Florence Street [11S458]",FALSE
6259,7468,681080,61489,84761,53591,"Carbon-14","Radiocarbon years BP",1510,70,70,FALSE,NA,"ISGS-884","carbonized wood and nutshells",NA,77,"George Reeves [11S650]",FALSE
6259,7468,681081,61489,84761,53592,"Carbon-14","Radiocarbon years BP",1620,70,70,FALSE,NA,"ISGS-885","carbonized wood and nutshells",NA,77,"George Reeves [11S650]",FALSE
6259,7468,681082,61489,84761,53593,"Carbon-14","Radiocarbon years BP",1480,70,70,FALSE,NA,"ISGS-892","carbonized wood and nutshells",NA,77,"George Reeves [11S650]",FALSE
6261,7470,681097,61491,84764,53608,"Carbon-14","Radiocarbon years BP",950,80,80,FALSE,NA,"ISGS-569","carbonized wood",NA,1,"Range",FALSE
6261,7470,681098,61491,84764,53609,"Carbon-14","Radiocarbon years BP",870,80,80,FALSE,NA,"ISGS-570","carbonized wood",NA,1,"Range",FALSE
6261,7470,681099,61491,84764,53610,"Carbon-14","Radiocarbon years BP",910,80,80,FALSE,NA,"ISGS-577","carbonized wood",NA,1,"Range",FALSE
6261,7470,681100,61491,84764,53611,"Carbon-14","Radiocarbon years BP",890,80,80,FALSE,NA,"ISGS-825","carbonized wood",NA,1,"Range",FALSE
6261,7470,681101,61491,84764,53612,"Carbon-14","Radiocarbon years BP",1120,80,80,FALSE,NA,"ISGS-962","wood",NA,1,"Range",FALSE
6261,7470,681102,61491,84764,53613,"Carbon-14","Radiocarbon years BP",990,100,100,FALSE,NA,"ISGS-954","wood",NA,1,"Range",FALSE
6261,7470,681103,61491,84764,53614,"Carbon-14","Radiocarbon years BP",860,130,130,FALSE,NA,"ISGS-596","carbonized wood",NA,1,"Range",FALSE
6261,43580,681083,61490,525677,53594,"Carbon-14","Radiocarbon years BP",1090,70,70,FALSE,NA,"ISGS-905","carbonized wood",NA,1,"Range",FALSE
6261,43580,681084,61490,525677,53595,"Carbon-14","Radiocarbon years BP",960,70,70,FALSE,NA,"ISGS-913","carbonized wood",NA,1,"Range",FALSE
6261,43580,681085,61490,525677,53596,"Carbon-14","Radiocarbon years BP",990,70,70,FALSE,NA,"ISGS-914","carbonized wood",NA,1,"Range",FALSE
6261,43580,681086,61490,525677,53597,"Carbon-14","Radiocarbon years BP",790,80,80,FALSE,NA,"ISGS-595","carbonized wood",NA,1,"Range",FALSE
6261,43580,681087,61490,525677,53598,"Carbon-14","Radiocarbon years BP",990,80,80,FALSE,NA,"ISGS-620","carbonized wood",NA,1,"Range",FALSE
6261,43580,681088,61490,525677,53599,"Carbon-14","Radiocarbon years BP",810,80,80,FALSE,NA,"ISGS-646A","carbonized wood","repeat run of ISGS-595, acid + base leached",1,"Range",FALSE
6261,43580,681089,61490,525677,53600,"Carbon-14","Radiocarbon years BP",810,80,80,FALSE,NA,"ISGS-646B","carbonized wood","repeat run of ISGS-595",1,"Range",FALSE
6261,43580,681090,61490,525677,53601,"Carbon-14","Radiocarbon years BP",1170,80,80,FALSE,NA,"ISGS-776","carbonized wood",NA,1,"Range",FALSE
6261,43580,681091,61490,525677,53602,"Carbon-14","Radiocarbon years BP",1010,80,80,FALSE,NA,"ISGS-810","carbonized wood",NA,1,"Range",FALSE
6261,43580,681092,61490,525677,53603,"Carbon-14","Radiocarbon years BP",1040,80,80,FALSE,NA,"ISGS-811","carbonized wood",NA,1,"Range",FALSE
6261,43580,681093,61490,525677,53604,"Carbon-14","Radiocarbon years BP",970,80,80,FALSE,NA,"ISGS-824","carbonized wood",NA,1,"Range",FALSE
6261,43580,681094,61490,525677,53605,"Carbon-14","Radiocarbon years BP",880,90,90,FALSE,NA,"ISGS-623","carbonized wood",NA,1,"Range",FALSE
6261,43580,681095,61490,525677,53606,"Carbon-14","Radiocarbon years BP",880,90,90,FALSE,NA,"ISGS-627","carbonized wood",NA,1,"Range",FALSE
6261,43580,681096,61490,525677,53607,"Carbon-14","Radiocarbon years BP",1250,130,130,FALSE,NA,"ISGS-651","carbonized wood",NA,1,"Range",FALSE
6262,7471,681104,61492,84765,53615,"Carbon-14","Radiocarbon years BP",1330,120,120,FALSE,NA,"M-1262","wood charcoal",NA,77,"Stilwell",FALSE
6262,7471,681105,61492,84765,53616,"Carbon-14","Radiocarbon years BP",1550,120,120,FALSE,NA,"M-1263","wood charcoal",NA,77,"Stilwell",FALSE
6274,7483,681106,61493,84777,53617,"Carbon-14","Radiocarbon years BP",1530,70,70,FALSE,NA,"CI-460","charcoal",NA,1,"Utica Mound Group",FALSE
6274,7483,681107,61493,84777,53618,"Carbon-14","Radiocarbon years BP",967,70,70,FALSE,NA,"CI-461","charcoal",NA,1,"Utica Mound Group",FALSE
6276,7485,681108,61494,84779,53619,"Carbon-14","Radiocarbon years BP",1265,60,60,FALSE,NA,"UGa-2702",NA,NA,77,"Coon Dog [11SA86]",FALSE
6276,7485,681109,61494,84779,53620,"Carbon-14","Radiocarbon years BP",995,65,65,FALSE,NA,"UGa-2699",NA,NA,77,"Coon Dog [11SA86]",FALSE
6281,7490,681110,61495,84786,53621,"Carbon-14","Radiocarbon years BP",5680,70,70,FALSE,NA,"UGa-2704",NA,NA,77,"Black Earth [11SA87]",FALSE
6281,7490,681111,61495,84786,53622,"Carbon-14","Radiocarbon years BP",5640,70,70,FALSE,NA,"UGa-2705",NA,NA,77,"Black Earth [11SA87]",FALSE
6281,7490,681112,61495,84786,53623,"Carbon-14","Radiocarbon years BP",4860,80,80,FALSE,NA,"UGa-2703",NA,NA,77,"Black Earth [11SA87]",FALSE
6281,7490,681113,61495,84786,53624,"Carbon-14","Radiocarbon years BP",5900,80,80,FALSE,NA,"UGa-2706",NA,NA,77,"Black Earth [11SA87]",FALSE
6281,7490,681114,61495,84786,53625,"Carbon-14","Radiocarbon years BP",5560,80,80,FALSE,NA,"UGa-2708",NA,NA,77,"Black Earth [11SA87]",FALSE
6281,7490,681115,61495,84786,53626,"Carbon-14","Radiocarbon years BP",5060,80,80,FALSE,NA,"UGa-2710",NA,NA,77,"Black Earth [11SA87]",FALSE
6281,7490,681116,61495,84786,53627,"Carbon-14","Radiocarbon years BP",5540,120,120,FALSE,NA,"UGa-2707",NA,NA,77,"Black Earth [11SA87]",FALSE
6281,7490,681117,61495,84786,53628,"Carbon-14","Radiocarbon years BP",5280,140,140,FALSE,NA,"UGa-2709",NA,NA,77,"Black Earth [11SA87]",FALSE
6282,7491,118807,10310,84787,10964,"Carbon-14","Radiocarbon years BP",5010,110,110,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118808,10310,84787,10965,"Carbon-14","Radiocarbon years BP",5140,70,70,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118809,10310,84787,10966,"Carbon-14","Radiocarbon years BP",5280,70,70,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118810,10310,84787,10967,"Carbon-14","Radiocarbon years BP",5340,100,100,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118811,10310,84787,10968,"Carbon-14","Radiocarbon years BP",5350,70,70,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118812,10310,84787,10969,"Carbon-14","Radiocarbon years BP",5670,90,90,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118813,10310,84787,10970,"Carbon-14","Radiocarbon years BP",6080,90,90,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118814,10310,84787,10971,"Carbon-14","Radiocarbon years BP",6130,110,110,FALSE,NA,NA,"","Date rejected by author.",77,"Napoleon Hollow [11PK500]",TRUE
6282,7491,118815,10310,84788,10972,"Carbon-14","Radiocarbon years BP",2000,70,70,FALSE,NA,"ISGS-916","wood","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118816,10310,84788,10973,"Carbon-14","Radiocarbon years BP",1880,70,70,FALSE,NA,"ISGS-931","wood","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118817,10310,84788,10974,"Carbon-14","Radiocarbon years BP",1840,70,70,FALSE,NA,"ISGS-834","wood",NA,77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118818,10310,84788,10975,"Carbon-14","Radiocarbon years BP",1810,70,70,FALSE,NA,"ISGS-929","wood","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118819,10310,84788,10976,"Carbon-14","Radiocarbon years BP",1970,70,70,FALSE,NA,"ISGS-935","wood","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118820,10310,84788,10977,"Carbon-14","Radiocarbon years BP",1800,70,70,FALSE,NA,"ISGS-904","plant matter","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118821,10310,84790,10978,"Carbon-14","Radiocarbon years BP",6630,100,100,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118822,10310,84790,10979,"Carbon-14","Radiocarbon years BP",6710,170,170,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118823,10310,84790,10980,"Carbon-14","Radiocarbon years BP",6730,70,70,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118824,10310,84790,10981,"Carbon-14","Radiocarbon years BP",6800,80,80,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118825,10310,84790,10982,"Carbon-14","Radiocarbon years BP",7000,250,250,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118826,10310,84792,10983,"Carbon-14","Radiocarbon years BP",3920,90,90,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118827,10310,84792,10984,"Carbon-14","Radiocarbon years BP",4000,500,500,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6282,7491,118828,10310,84792,10985,"Carbon-14","Radiocarbon years BP",4060,75,75,FALSE,NA,NA,"","",77,"Napoleon Hollow [11PK500]",FALSE
6283,7492,118829,10311,84793,10986,"Carbon-14","Radiocarbon years BP",760,70,70,FALSE,NA,"ISGS-1155","charcoal","",77,"Hill Creek Homestead",FALSE
6283,7492,118830,10311,84793,10987,"Carbon-14","Radiocarbon years BP",780,70,70,FALSE,NA,"ISGS-1166","plant matter","",77,"Hill Creek Homestead",FALSE
6283,7492,118831,10311,84793,10988,"Carbon-14","Radiocarbon years BP",840,70,70,FALSE,NA,"ISGS-1160","charcoal","",77,"Hill Creek Homestead",FALSE
6283,7492,118832,10311,84793,10989,"Carbon-14","Radiocarbon years BP",720,70,70,FALSE,NA,"ISGS-1170","charcoal","",77,"Hill Creek Homestead",FALSE
6283,7492,118833,10311,84793,10990,"Carbon-14","Radiocarbon years BP",690,70,70,FALSE,NA,"ISGS-1157","charred plant matter","",77,"Hill Creek Homestead",FALSE
6288,7497,118834,10312,84801,10991,"Carbon-14","Radiocarbon years BP",4160,100,100,FALSE,NA,"ISGS-981","","",77,"Rench [11P4]",FALSE
6288,7497,118835,10312,84801,10992,"Carbon-14","Radiocarbon years BP",4120,100,100,FALSE,NA,"ISGS-974","","",77,"Rench [11P4]",FALSE
6288,7497,118836,10312,84802,10993,"Carbon-14","Radiocarbon years BP",4470,70,70,FALSE,NA,"ISGS-1230","","",77,"Rench [11P4]",FALSE
6288,7497,118837,10312,84803,10994,"Carbon-14","Radiocarbon years BP",1000,70,70,FALSE,NA,"ISGS-1217","","",77,"Rench [11P4]",FALSE
6288,7497,118838,10312,84803,10995,"Carbon-14","Radiocarbon years BP",930,70,70,FALSE,NA,"ISGS-1216","","",77,"Rench [11P4]",FALSE
6288,7497,118839,10312,84803,10996,"Carbon-14","Radiocarbon years BP",940,70,70,FALSE,NA,"ISGS-1215","","",77,"Rench [11P4]",FALSE
6288,7497,118840,10312,84803,10997,"Carbon-14","Radiocarbon years BP",1140,70,70,FALSE,NA,"ISGS-980","","",77,"Rench [11P4]",FALSE
6288,7497,118841,10312,84804,10998,"Carbon-14","Radiocarbon years BP",1350,200,200,FALSE,NA,"ISGS-1005","","",77,"Rench [11P4]",FALSE
6288,7497,118842,10312,84804,10999,"Carbon-14","Radiocarbon years BP",1400,70,70,FALSE,NA,"ISGS-1014","","",77,"Rench [11P4]",FALSE
6288,7497,118843,10312,84804,11000,"Carbon-14","Radiocarbon years BP",1400,70,70,FALSE,NA,"ISGS-1010","","",77,"Rench [11P4]",FALSE
6288,7497,118844,10312,84804,11001,"Carbon-14","Radiocarbon years BP",1430,70,70,FALSE,NA,"ISGS-1008","","",77,"Rench [11P4]",FALSE
6288,7497,118845,10312,84804,11002,"Carbon-14","Radiocarbon years BP",1470,70,70,FALSE,NA,"ISGS-993","","",77,"Rench [11P4]",FALSE
6288,7497,118846,10312,84804,11003,"Carbon-14","Radiocarbon years BP",1490,70,70,FALSE,NA,"ISGS-1022","","",77,"Rench [11P4]",FALSE
6288,7497,118847,10312,84804,11004,"Carbon-14","Radiocarbon years BP",1500,70,70,FALSE,NA,"ISGS-1009","","",77,"Rench [11P4]",FALSE
6288,7497,118848,10312,84804,11005,"Carbon-14","Radiocarbon years BP",1520,170,170,FALSE,NA,"ISGS-1006","","",77,"Rench [11P4]",FALSE
6288,7497,118849,10312,84804,11006,"Carbon-14","Radiocarbon years BP",1530,70,70,FALSE,NA,"ISGS-858","","",77,"Rench [11P4]",FALSE
6288,7497,118850,10312,84804,11007,"Carbon-14","Radiocarbon years BP",1560,70,70,FALSE,NA,"ISGS-976","","",77,"Rench [11P4]",FALSE
6288,7497,118851,10312,84804,11008,"Carbon-14","Radiocarbon years BP",1570,70,70,FALSE,NA,"ISGS-1018","","",77,"Rench [11P4]",FALSE
6288,7497,118852,10312,84804,11009,"Carbon-14","Radiocarbon years BP",1580,210,210,FALSE,NA,"ISGS-994","","",77,"Rench [11P4]",FALSE
6288,7497,118853,10312,84804,11010,"Carbon-14","Radiocarbon years BP",1580,70,70,FALSE,NA,"ISGS-1017","","",77,"Rench [11P4]",FALSE
6288,7497,118854,10312,84804,11011,"Carbon-14","Radiocarbon years BP",1590,70,70,FALSE,NA,"ISGS-979","","",77,"Rench [11P4]",FALSE
6288,7497,118855,10312,84804,11012,"Carbon-14","Radiocarbon years BP",1590,70,70,FALSE,NA,"ISGS-973","","",77,"Rench [11P4]",FALSE
6288,7497,118856,10312,84804,11013,"Carbon-14","Radiocarbon years BP",1600,150,150,FALSE,NA,"ISGS-1004","","",77,"Rench [11P4]",FALSE
6288,7497,118857,10312,84804,11014,"Carbon-14","Radiocarbon years BP",1680,90,90,FALSE,NA,"ISGS-850","","",77,"Rench [11P4]",FALSE
6288,7497,118858,10312,84804,11015,"Carbon-14","Radiocarbon years BP",1860,80,80,FALSE,NA,"ISGS-795","","",77,"Rench [11P4]",FALSE
6290,7499,118859,10313,84807,11016,"Carbon-14","Radiocarbon years BP",2270,70,70,FALSE,NA,"ISGS-1016","wood","",77,"Cypress Land [11GE119]",FALSE
6290,7499,118860,10313,84807,11017,"Carbon-14","Radiocarbon years BP",4610,70,70,FALSE,NA,"ISGS-1167","charred plant matter","",77,"Cypress Land [11GE119]",FALSE
6290,7499,118861,10313,84807,11018,"Carbon-14","Radiocarbon years BP",4750,80,80,FALSE,NA,"ISGS-791","plant matter","",77,"Cypress Land [11GE119]",FALSE
6290,7499,118862,10313,84807,11019,"Carbon-14","Radiocarbon years BP",4810,70,70,FALSE,NA,"ISGS-790","plant matter",NA,77,"Cypress Land [11GE119]",FALSE
6290,7499,118863,10313,84807,11020,"Carbon-14","Radiocarbon years BP",4500,120,120,FALSE,NA,"ISGS-792","plant matter","",77,"Cypress Land [11GE119]",FALSE
6291,7500,681118,61496,84808,53629,"Carbon-14","Radiocarbon years BP",675,150,150,FALSE,NA,"M-888","charred wood",NA,1,"Kincaid",FALSE
6297,7506,681119,61497,84814,53630,"Carbon-14","Radiocarbon years BP",220,15,15,FALSE,NA,"CI-472","wood",NA,1,"Albany",FALSE
6297,7506,681120,61497,84814,53631,"Carbon-14","Radiocarbon years BP",1810,25,25,FALSE,NA,"CI-468","wood, maple",NA,1,"Albany",FALSE
6300,7509,681121,61498,84817,53632,"Carbon-14","Radiocarbon years BP",400,60,60,FALSE,NA,"WIS-1584","charred corn kernels",NA,77,"State Road Coulee [47LC176]",FALSE
6300,7509,681122,61498,84817,53633,"Carbon-14","Radiocarbon years BP",420,70,70,FALSE,NA,"WIS-1617","charcoal",NA,77,"State Road Coulee [47LC176]",FALSE
6301,7510,118864,10314,84818,11021,"Carbon-14","Radiocarbon years BP",2420,70,70,FALSE,NA,"Beta-20091","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118865,10314,84818,11022,"Carbon-14","Radiocarbon years BP",2530,80,80,FALSE,NA,"Beta-20090","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118866,10314,84818,11023,"Carbon-14","Radiocarbon years BP",3530,140,140,FALSE,NA,"Beta-20089","charcoal","Date rejected by author.",115,"Little Muddy Rock Shelter [11J814]",TRUE
6301,7510,118867,10314,84819,11024,"Carbon-14","Radiocarbon years BP",1930,90,90,FALSE,NA,"Beta-20093","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118868,10314,84821,11025,"Carbon-14","Radiocarbon years BP",4540,150,150,FALSE,NA,"Beta-22418","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118869,10314,84821,11026,"Carbon-14","Radiocarbon years BP",4440,150,150,FALSE,NA,"Beta-20099","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118870,10314,84821,11027,"Carbon-14","Radiocarbon years BP",3970,90,90,FALSE,NA,"Beta-22417","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118871,10314,84821,11028,"Carbon-14","Radiocarbon years BP",6410,120,120,FALSE,NA,"Beta-20097","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118872,10314,84821,11029,"Carbon-14","Radiocarbon years BP",6160,200,200,FALSE,NA,"Beta-20096","charcoal","Date rejected by author.",115,"Little Muddy Rock Shelter [11J814]",TRUE
6301,7510,118873,10314,84821,11030,"Carbon-14","Radiocarbon years BP",3670,70,70,FALSE,NA,"Beta-20095","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118874,10314,84821,11031,"Carbon-14","Radiocarbon years BP",3360,80,80,FALSE,NA,"Beta-20092","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118875,10314,84822,11032,"Carbon-14","Radiocarbon years BP",1160,60,60,FALSE,NA,"Beta-20088","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118876,10314,84823,11033,"Carbon-14","Radiocarbon years BP",30,70,70,FALSE,NA,"Beta-20087","charcoal","Date rejected by author.",115,"Little Muddy Rock Shelter [11J814]",TRUE
6301,7510,118877,10314,84824,11034,"Carbon-14","Radiocarbon years BP",5480,60,60,FALSE,NA,"Beta-20100","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6301,7510,118878,10314,84826,11035,"Carbon-14","Radiocarbon years BP",2990,80,80,FALSE,NA,"Beta-20094","charcoal","",115,"Little Muddy Rock Shelter [11J814]",FALSE
6306,7515,118879,10315,84832,11036,"Carbon-14","Radiocarbon years BP",3140,100,100,FALSE,NA,"Beta-5307","charcoal","",77,"Cahokia Interpretive Tract",FALSE
6306,7515,118880,10315,84832,11037,"Carbon-14","Radiocarbon years BP",2150,90,90,FALSE,NA,"Beta-5308","wood","",77,"Cahokia Interpretive Tract",FALSE
6306,7515,118881,10315,84832,11038,"Carbon-14","Radiocarbon years BP",3210,60,60,FALSE,NA,"Beta-5310","charcoal","",77,"Cahokia Interpretive Tract",FALSE
6306,7515,118882,10315,84832,11039,"Carbon-14","Radiocarbon years BP",4570,210,210,FALSE,NA,"Beta-5311","charcoal","",77,"Cahokia Interpretive Tract",FALSE
6310,7519,118883,10316,84836,11040,"Carbon-14","Radiocarbon years BP",3460,140,140,FALSE,NA,"RL-1233","","",77,"Labras Lake [11S299]",FALSE
6310,7519,118884,10316,84836,11041,"Carbon-14","Radiocarbon years BP",3220,130,130,FALSE,NA,"RL-1294","","",77,"Labras Lake [11S299]",FALSE
6310,7519,118885,10316,84836,11042,"Carbon-14","Radiocarbon years BP",3120,140,140,FALSE,NA,"RL-1283","","",77,"Labras Lake [11S299]",FALSE
6310,7519,118886,10316,84836,11043,"Carbon-14","Radiocarbon years BP",3220,130,130,FALSE,NA,"RL-1231","","",77,"Labras Lake [11S299]",FALSE
6310,7519,118887,10316,84836,11044,"Carbon-14","Radiocarbon years BP",3180,140,140,FALSE,NA,"RL-1061","","",77,"Labras Lake [11S299]",FALSE
6310,7519,118888,10316,84836,11045,"Carbon-14","Radiocarbon years BP",3020,130,130,FALSE,NA,"RL-1285","","",77,"Labras Lake [11S299]",FALSE
6310,7519,118889,10316,84836,11046,"Carbon-14","Radiocarbon years BP",2910,140,140,FALSE,NA,"RL-1357","","",77,"Labras Lake [11S299]",FALSE
6310,7519,118890,10316,84836,11047,"Carbon-14","Radiocarbon years BP",2900,160,160,FALSE,NA,"RL-1292","","",77,"Labras Lake [11S299]",FALSE
6310,7519,118891,10316,84836,11048,"Carbon-14","Radiocarbon years BP",2880,140,140,FALSE,NA,"RL-1291","","",77,"Labras Lake [11S299]",FALSE
6310,7519,118892,10316,84836,11049,"Carbon-14","Radiocarbon years BP",2670,130,130,FALSE,NA,"RL-1287","","",77,"Labras Lake [11S299]",FALSE
6310,7519,118893,10316,84836,11050,"Carbon-14","Radiocarbon years BP",1510,210,210,FALSE,NA,"RL-1230","","Date rejected by author.",77,"Labras Lake [11S299]",TRUE
6314,7523,681123,61499,84840,53634,"Carbon-14","Radiocarbon years BP",1310,70,70,FALSE,NA,"ISGS-1427","carbonized seeds, Chenopodium berlandieri, Polygonum erectum",NA,NA,"Newbridge",FALSE
6314,7523,681124,61499,84840,53635,"Carbon-14","Radiocarbon years BP",1470,70,70,FALSE,NA,"ISGS-1131","carbonized grass",NA,NA,"Newbridge",FALSE
6314,7523,681125,61499,84840,53636,"Carbon-14","Radiocarbon years BP",1290,130,130,FALSE,NA,"M-2000","charred seeds, Chenopodium and Polygonum",NA,NA,"Newbridge",FALSE
6314,7523,681126,61499,84840,53637,"Carbon-14","Radiocarbon years BP",1330,400,400,FALSE,NA,"M-2001","wood charcoal and charred Equisetum stems",NA,NA,"Newbridge",FALSE
6324,7533,118896,10319,84850,11053,"Carbon-14","Radiocarbon years BP",13110,100,100,FALSE,NA,"Beta-23710","","",77,"Hooper's Hollow [873]",FALSE
