"","obfuscation.problem","ndb.sites.siteid","ndb.sites.sitename","ndb.publications.publicationid","doi","isbn","ndb.publications.citation","ndb.publications.pubtypeid","ndb.collectionunits.collectionunitid","ndb.collectionunits.handle","discovery","ndb.analysisunits.analysisunitid","ndb.analysisunits.analysisunitname","ndb.geochronology.geochronid","ndb.geochronology.labnumber","ndb.geochronology.age","ndb.geochronology.errorolder","ndb.geochronology.erroryounger","ndb.geochronology.infinite","ndb.geochronology.materialdated","taxonname","ndb.variables.taxonid","elementdated","ndb.variables.variableelementid","ndb.repositoryinstitutions.repositoryid","repository","acronym","ndb.specimens.specimennr","ndb.geochronology.depth","ndb.geochronology.notes","ndb.radiocarbon.radiocarbonmethodid","ndb.radiocarbon.d13C","ndb.radiocarbon.d15N","ndb.radiocarbon.C:N","rejected","ndb.geochronology.agetypeid","ndb.geochronology.geochrontypeid","human","validationnotes","geochronologyid","datasetid","sampleid","datasetid.1","analysisunitid"
"858","",4865,"Rancho La Brea",NA,"10.1017/RDC.2015.9",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-137685",26670,130,130,FALSE,"Chitin, Coleoptera Prothorax, LACM RLP-12854","Coleoptera",NA,"Prothorax",NA,83,"LACM",NA,"RLP-12854",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"859","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170735",245,15,15,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170735.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"860","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167060",180,20,20,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15151E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"861","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167050",230,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"167050.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"862","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167051",160,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"167051.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"863","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167052",195,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"167052.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"864","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170084",220,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170084.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"865","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170085",195,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170085.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"866","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170097",190,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170097.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"867","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170098",180,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170098.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"868","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170101",175,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170101.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"869","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170102",165,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170102.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"870","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170103",205,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170103.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"871","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170104",190,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170104.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"872","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170105",190,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170105.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"873","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170107",205,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170107.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"874","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170108",175,20,20,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170108.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"875","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167063",230,25,25,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15147E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"876","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170090",230,25,25,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15165E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"877","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170076",225,25,25,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170076.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"878","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170083",305,25,25,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170083.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"879","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170087",330,25,25,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170087.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"880","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170089",205,25,25,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170089.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"881","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170099",195,25,25,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170099.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"882","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170100",150,25,25,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170100.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"883","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167057",135,30,30,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15181E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"884","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170092",1275,30,30,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15171E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"885","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170096",350,30,30,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15187E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"886","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167064",165,30,30,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"167064.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"887","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170078",165,30,30,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170078.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"888","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170079",1165,30,30,FALSE,"Chitin, Tanystoma maculicolle","Tanystoma maculicolle",NA,NA,NA,83,"LACM",NA,"170079.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"889","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170086",765,35,35,FALSE,"Chitin, Calathus ruficollis","Calathus ruficollis",NA,NA,NA,83,"LACM",NA,"170086.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"890","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167062",9765,35,35,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15194E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"891","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170734",9425,40,40,FALSE,"Chitin, Pterostichus illustris, LACM 170734","Pterostichus illustris",NA,NA,NA,83,"LACM",NA,"170734.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"892","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167061",9480,45,45,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15180E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"893","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170740",10015,45,45,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15101E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"894","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170091",10310,60,60,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15170E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"895","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170747",10060,70,70,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15095E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"896","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170114",11840,90,90,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15195E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"897","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170113",10120,140,140,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15174E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"898","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170074",9510,160,160,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15114E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"899","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170088",10730,160,160,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15186E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"900","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170752",28390,160,160,FALSE,"Chitin, Pterostichus illustris, LACM 170752","Pterostichus illustris",NA,NA,NA,83,"LACM",NA,"170752.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"901","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170111",10020,210,210,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 669E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"902","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170112",10010,210,210,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15173E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"903","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167068",24880,230,230,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 2214E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"904","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167072",25950,280,280,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15108E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"905","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170745",10070,310,310,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15087E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"906","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170748",11080,330,330,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15099E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"907","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167073",25870,610,610,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15109E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"908","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170746",10510,760,760,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15091E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"909","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167065",36580,960,960,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15185E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"910","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170072",38600,1300,1300,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15224E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"911","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170739",28200,1500,1500,FALSE,"Chitin, Calathus ruficollis","Calathus ruficollis",NA,NA,NA,83,"LACM",NA,"170739.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"912","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170073",38900,1600,1600,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15227E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"913","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170751",28100,1700,1700,FALSE,"Chitin, Calathus ruficollis","Calathus ruficollis",NA,NA,NA,83,"LACM",NA,"170751.0",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"914","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167066",39200,1700,1700,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15184E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"915","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-169884",40300,1900,1900,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15204E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"916","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170737",39900,1900,1900,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15264E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"917","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170738",39100,2000,2000,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 476E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"918","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170744",33800,2200,2200,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15200E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"919","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-169889",35700,2400,2400,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15216E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"920","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-169885",38600,2800,2800,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15210E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"921","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-170736",39100,3200,3200,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15263E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
"922","",4865,"Rancho La Brea",NA,"10.1016/j.quascirev.2017.05.001",NA,NA,NA,5920,"RLBPT91","researcher contributed",82633,"Assemblage",NA,"UCIAMS-167067",40900,3800,3800,FALSE,"Chitin, Dicheirus dilatatus","Dicheirus dilatatus",NA,NA,NA,83,"LACM",NA,"RLP 15112E",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9933,82633
