ndb.sites.siteid,ndb.sites.sitename,ndb.publications.publicationid,doi,isbn,ndb.publications.citation,ndb.publications.pubtypeid,ndb.collectionunits.collectionunitid,ndb.collectionunits.handle,discovery,ndb.analysisunits.analysisunitid,ndb.analysisunits.analysisunitname,ndb.geochronology.geochronid,ndb.geochronology.labnumber,ndb.geochronology.age,ndb.geochronology.errorolder,ndb.geochronology.erroryounger,ndb.geochronology.infinite,ndb.geochronology.materialdated,taxonname,ndb.variables.taxonid,elementdated,ndb.variables.variableelementid,ndb.repositoryinstitutions.repositoryid,repository,acronym,ndb.specimens.specimennr,ndb.geochronology.depth,ndb.geochronology.notes,ndb.radiocarbon.radiocarbonmethodid,ndb.radiocarbon.d13C,ndb.radiocarbon.d15N,ndb.radiocarbon.C:N,rejected,ndb.geochronology.agetypeid,ndb.geochronology.geochrontypeid,human,validationnotes,geochronologyid,datasetid,sampleid,identifier_check,ndb.datasets.datasetid,geochrondsid_check,ndb.samples.sampleid,valid_geochron
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53236,UGAMS-29173,18940,45,45,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,"5006R5002, F27, 0-2.5 cm",Charcoal - top F9 (F27),1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680725,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53237,UGAMS-29181,19190,45,45,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,"5010R5001, F18, 7.5-10 cm",Charcoal - middle of F17 (F18),1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680726,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53238,UGAMS-29642,13350,45,45,FALSE,Bioapatite,NA,NA,NA,NA,NA,NA,NA,NA,"5007R5004, F17",Shark tooth #114,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680727,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53239,UGAMS-A22338,14749,47,47,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,"5010R5002, F18, 0 cm floor (Bhs horizon)",Charcoal - top of F18,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680728,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53240,UGAMS-A22336,15988,49,49,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,"5014R5003, F9, 7.5-10 cm (Bhs horizon)",Charcoal - bottow F9 (5 cm above),1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680729,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53241,UGAMS-28568,4750,50,50,FALSE,"Bioapatite, bison bone",Bison sp.,NA,NA,NA,NA,NA,NA,NA,NA,Bison bone - mid F17,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680730,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53242,UGAMS-28605,21540,50,50,FALSE,"Charcoal, bison bone",Bison sp.,NA,NA,NA,NA,NA,NA,NA,Vero fat Wolfgram unit,"Conifer resin, burned",1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680731,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53243,UGAMS-25399,19980,50,50,FALSE,"Bioapatite, Holmesina septentrionalis scute",Holmesina septentrionalis,NA,scute,NA,NA,NA,NA,V2053,V2053,V2053,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680732,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53244,UGAMS-25405,18840,50,50,FALSE,"Bioapatite, Molar – Mammuthus columbi",Mammuthus columbi,NA,molar,NA,NA,NA,NA,H6311,NA,H6311,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680733,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53245,UGAMS-29195,20430,50,50,FALSE,Bulk humates,NA,NA,NA,NA,NA,NA,NA,NA,"5014R5002, F24, 20-25 cm",Sediment - F24 middle,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680734,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53246,UGAMS-29196,19830,50,50,FALSE,Bulk humates,NA,NA,NA,NA,NA,NA,NA,NA,"5014R5002, F30, 0-1 cm",Sediment - F30 top,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680735,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53247,UGAMS-29634,12990,50,50,FALSE,Bioapatite,NA,NA,NA,NA,NA,NA,NA,NA,"5007R5002, F17, 25-27.5 cm, in situ",Tapirus veroensis molar crown,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680736,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53248,UGAMS-A22337,16902,52,52,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,"5009R5001, F9, 22.5-25 cm (Bhs horizon)",Charcoal - bottom F9,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680737,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53249,UGAMS-29178,24750,60,60,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,"5007R5001, F17, 15-17.5 cm",Charcoal - middle F17,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680738,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53250,Beta-378229,21840,70,70,FALSE,Bulk humates,NA,NA,NA,NA,NA,NA,NA,NA,"Auger 7, 390-394 cm bmgs (A horizon)",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680739,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53251,Beta-383037,19880,70,70,FALSE,Bulk humates,NA,NA,NA,NA,NA,NA,NA,NA,"5014R5001, F24, 0-1 cm (A horizon)",Sediment - F24,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680740,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53252,Beta-383038,19780,70,70,FALSE,Bulk humates,NA,NA,NA,NA,NA,NA,NA,NA,"5013R5001, F24, 0-3 cm (A horizon)",Sediment - F24,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680741,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53253,UGAMS-29180,27470,70,70,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,"5014R5001, F17, 0-2.5 cm",Charcoal - top F17 (F17),1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680742,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53254,UGAMS-29197,26080,70,70,FALSE,Bulk humates,NA,NA,NA,NA,NA,NA,NA,NA,"5014R5002, F30, 3-4 cm",Sediment - F30,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680743,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53255,UGAMS-25407,26960,80,80,FALSE,"Bioapatite, Molar – Mammut americanum",Mammut americanum,NA,molar,NA,NA,NA,NA,H6313,NA,H6313,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680744,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53256,UGAMS-29645,5800,80,80,FALSE,"Bioapatite, tapir ribs",Tapirus veroensis,NA,rib,NA,NA,NA,NA,NA,"5007R5001, F17 N.B. Sr failed, sample too small",Possible bone point tip w/ tapir ribs,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680745,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53257,Beta-357935,17620,80,80,FALSE,Bulk humates,NA,NA,NA,NA,NA,NA,NA,NA,"Core 16, ca. 352.6 cm bmgs",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680746,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53258,UGAMS-29177,29290,80,80,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,"5008R5004, F17, 8.5-18.5 cm",Charcoal - middle F17,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680747,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53259,UGAMS-25408,29710,90,90,FALSE,Bulk humates,NA,NA,NA,NA,NA,NA,NA,NA,"5014R5002, F30, 4-5 cm",Sediment - F30,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680748,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53260,UGAMS-29179,32870,100,100,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,"5007R5001, F17, 25-27 cm",Charcoal - bottom F17,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680749,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53261,UGAMS-29639,8550,110,110,FALSE,"Bioapatite, gar tooth",NA,NA,NA,NA,NA,NA,NA,NA,"5010R5004, F17",Gar tooth,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680750,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53262,UGAMS-29654,12020,265,265,FALSE,"Bioapatite, shark tooth",NA,NA,NA,NA,NA,NA,NA,NA,Microscope photo's 387-398,Shark tooth #2,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680751,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53263,UGAMS-29641,9990,380,380,FALSE,"Bioapatite, shark tooth",NA,NA,NA,NA,NA,NA,NA,NA,"5007R5004, F17",Shark tooth,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680752,Valid
5151,Vero,NA,10.1016/j.quaint.2004.04.016,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53264,B-11675,12130,70,70,FALSE,"bone, Proboscidea",Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680753,Valid
5151,Vero,NA,10.1016/j.quaint.2004.04.016,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53265,B-10729b,11450,90,90,FALSE,"bone, Proboscidea",Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680754,Valid
5151,Vero,NA,10.1016/j.quaint.2004.04.016,NA,NA,NA,6302,VERO2,literature search,83298,Assemblage,53266,HO-1057,30000,NA,NA,TRUE,"bone, Proboscidea",Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61427,Valid (existing),680755,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53267,UGAMS-25394,3340,25,25,FALSE,Bone collagen,NA,NA,NA,NA,NA,NA,NA,V2493,V2493,"Bone tool – high polish tip, V2493",1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (added),680756,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53268,UGAMS-25395,3160,25,25,FALSE,Bone collagen,NA,NA,NA,NA,NA,NA,NA,V2509,V2509,"Bone tool – apatulate, mid-section, V2509",1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680757,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53269,UGAMS-25397,2270,25,25,FALSE,Bone collagen,NA,NA,NA,NA,NA,NA,NA,V2505,V2505,"Bone tool – tip, V2505",1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680758,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53270,UGAMS-25398,1590,25,25,FALSE,Bone collagen,NA,NA,NA,NA,NA,NA,NA,A158,A158,"Bone tool – flared end, A158",1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680759,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53271,UGAMS-25401,520,25,25,FALSE,Bone collagen,NA,NA,NA,NA,NA,NA,NA,NA,"Overburden, disturbed F3",Bone tool - tanged,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680760,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53272,UGAMS-28569,9240,30,30,FALSE,"Bioapatite, Equus sp. incisor",Equus sp.,NA,incisor,NA,NA,NA,NA,NA,"Overburden, disturbed F3",Equus sp. - incisor,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680761,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53273,UGAMS-25400,11100,30,30,FALSE,"Bioapatite, Holmesina septentrionalis scute",Holmesina septentrionalis,NA,scute,NA,NA,NA,NA,NA,"Overburden, disturbed F3",Holmesina septentrionalis - scute,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680762,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53274,UGAMS-30128 E&D,11440,30,30,FALSE,"Bioapatite, Tapirus veroensis molar",Tapirus veroensis,NA,molar,NA,NA,NA,NA,NA,"Overburden, disturbed F3, average of 2 trials",Tapirus veroensis - molar,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680763,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53275,UGAMS-24720,6330,30,30,FALSE,Plant fiber,NA,NA,NA,NA,NA,NA,NA,NA,"Overburden, disturbed F3",Textile - close diagonal twining,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680764,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53276,UGAMS-25396,6070,30,30,FALSE,Bone collagen,NA,NA,NA,NA,NA,NA,NA,V2512,V2512,"Bone tool – apatulate, near tip, V2512",1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680765,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53277,UGAMS-25412,7170,30,30,FALSE,Plant fiber,NA,NA,NA,NA,NA,NA,NA,NA,"Overburden, disturbed F3",Textile - open simple twining,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680766,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53278,UGAMS-29633,6480,34,34,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,"Overburden, disturbed F3",Textile #3 fragment,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680767,Valid
5151,Vero,NA,10.1080/20555563.2019.1670031,NA,NA,NA,43647,VERO3,literature search,526051,Assemblage,53279,UGAMS-29635,11610,40,40,FALSE,"Bioapatite, Holmesina septentrionalis scute",Holmesina septentrionalis,NA,scute,NA,NA,NA,NA,NA,"Overburden, disturbed F3",Holmesina septentrionalis - scute,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61428,Valid (existing),680768,Valid
5171,Edisto Beach,NA,10.1017/S003382220000922X,NA,NA,NA,6322,EDISTOBE,literature search,83318,Assemblage,53280,MRRI-59,26700,1110,1110,FALSE,shell (Mercenaria sp.),Mercenaria sp.,NA,shell,NA,NA,NA,NA,NA,NA,Series A,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61429,Valid (added),680769,Valid
5171,Edisto Beach,NA,10.1017/S003382220000922X,NA,NA,NA,6322,EDISTOBE,literature search,83318,Assemblage,53281,MRRI-43,22780,1410,1410,FALSE,shell (Anadara brasiliana),Anadara brasiliana,NA,shell,NA,NA,NA,NA,NA,NA,Series D,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61429,Valid (existing),680770,Valid
5171,Edisto Beach,NA,10.1017/S003382220000922X,NA,NA,NA,6322,EDISTOBE,literature search,83318,Assemblage,53282,MRRI-41,24140,1670,1670,FALSE,shell (Anadara brasiliana),Anadara brasiliana,NA,shell,NA,NA,NA,NA,NA,NA,Series D,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61429,Valid (existing),680771,Valid
5171,Edisto Beach,NA,10.1017/S003382220000922X,NA,NA,NA,6322,EDISTOBE,literature search,83318,Assemblage,53283,MRRI-46,45000,NA,NA,TRUE,shell (Anadara brasiliana),Anadara brasiliana,NA,shell,NA,NA,NA,NA,NA,NA,Series D,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61429,Valid (existing),680772,Valid
5171,Edisto Beach,NA,10.2307/4144916,NA,NA,NA,6322,EDISTOBE,literature search,83318,Assemblage,53284,NA,40000,NA,NA,TRUE,turtle (Pseudemys sp.) shell,Pseudemys sp.,NA,shell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,FALSE,NA,NA,NA,NA,Valid,61429,Valid (existing),680773,Valid
5184,Priscilla Site [Aucilla River 2C] [8JE604],NA,10.1016/j.quaint.2004.04.016,NA,NA,NA,6337,PRISILFS8,literature search,83333,Assemblage,53285,B-111676,10910,110,110,FALSE,"bone, Proboscidea",Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61430,Valid (added),680774,Valid
5184,Priscilla Site [Aucilla River 2C] [8JE604],NA,10.1016/j.quaint.2004.04.016,NA,NA,NA,6337,PRISILFS8,literature search,83333,Assemblage,53286,B-107295,13130,230,230,FALSE,"bone, Proboscidea",Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61430,Valid (existing),680775,Valid
5184,Priscilla Site [Aucilla River 2C] [8JE604],NA,10.1016/j.quaint.2004.04.016,NA,NA,NA,6337,PRISILFS8,literature search,83333,Assemblage,53287,B-102273,25280,350,350,FALSE,"bone, Proboscidea",Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61430,Valid (existing),680776,Valid
5184,Priscilla Site [Aucilla River 2C] [8JE604],NA,10.1016/j.quaint.2004.04.016,NA,NA,NA,6337,PRISILFS8,literature search,83333,Assemblage,53288,B-107297,11730,70,70,FALSE,"bone, Proboscidea",Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61430,Valid (existing),680777,Valid
5184,Priscilla Site [Aucilla River 2C] [8JE604],NA,10.1016/j.quaint.2004.04.016,NA,NA,NA,6337,PRISILFS8,literature search,83333,Assemblage,53289,B-111675,12130,70,70,FALSE,"bone, Proboscidea",Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61430,Valid (existing),680778,Valid
5184,Priscilla Site [Aucilla River 2C] [8JE604],NA,10.1016/j.quaint.2004.04.016,NA,NA,NA,6337,PRISILFS8,literature search,83333,Assemblage,53290,B-111677,11770,80,80,FALSE,"bone, Proboscidea",Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61430,Valid (existing),680779,Valid
5184,Priscilla Site [Aucilla River 2C] [8JE604],NA,10.1016/j.quaint.2004.04.016,NA,NA,NA,6337,PRISILFS8,literature search,83333,Assemblage,53291,B-107296,11450,90,90,FALSE,"bone, Proboscidea",Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61430,Valid (existing),680780,Valid
5186,Ichtucknee River 3B,NA,NA,NA,"Dunbar, James S., S. David Webb, Dan Cring. ""Culturally and Naturally Modified Bones from a Paleoindian Site in the Aucilla River, North Florida."" In Bonnichsen, R., and Sorg, M. H. (1987). ""Bone Modification."" Orono, ME: Center for the Study of Early Man.",2,6339,ICHTUK3B,literature search,83335,Assemblage,53292,Beta-8362,15050,260,260,FALSE,carbon fragments,NA,NA,NA,NA,NA,NA,NA,NA,marl below peat,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61431,Valid (added),680781,Valid
5192,Little Salt Spring,NA,10.1017/S0033822200037796,NA,NA,NA,6345,LTSALTSP,literature search,83341,Assemblage,53293,UM-2215,5830,120,120,FALSE,"shell, Pomacea paludosa",Pomacea paludosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-12.3,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,10065,Valid (existing),680782,Valid
5192,Little Salt Spring,NA,10.1017/S0033822200037796,NA,NA,NA,6345,LTSALTSP,literature search,83341,Assemblage,53294,UM-2211,7750,290,290,FALSE,"shell, Elliptio buckleyi",Elliptio jayensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-8.6,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,10065,Valid (existing),680783,Valid
5192,Little Salt Spring,NA,10.1017/S0033822200037796,NA,NA,NA,6345,LTSALTSP,literature search,83341,Assemblage,53295,UM-2216,4770,100,100,FALSE,charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-0.8,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,10065,Valid (existing),680784,Valid
5192,Little Salt Spring,NA,10.1017/S0033822200037796,NA,NA,NA,6345,LTSALTSP,literature search,83341,Assemblage,53296,UM-2214,4880,80,80,FALSE,"shell, Mercenaria campechiensis",Mercenaria campechiensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,10065,Valid (existing),680785,Valid
5192,Little Salt Spring,NA,10.1017/S0033822200037796,NA,NA,NA,6345,LTSALTSP,literature search,83341,Assemblage,53297,UM-2213,8570,820,820,FALSE,charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,10065,Valid (existing),680786,Valid
5217,Weeden Island,NA,10.1017/S0033822200009292,NA,NA,NA,6375,WEEDEN,literature search,83382,Assemblage,53298,UM-1234,1580,80,80,FALSE,charred wood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61432,Valid (added),680787,Valid
5217,Weeden Island,NA,10.1017/S0033822200009292,NA,NA,NA,6375,WEEDEN,literature search,83382,Assemblage,53299,UM-1235,1490,80,80,FALSE,charred wood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61432,Valid (existing),680788,Valid
5217,Weeden Island,NA,10.1017/S0033822200000163,NA,NA,NA,6375,WEEDEN,literature search,83382,Assemblage,53300,M-1598,1550,130,130,FALSE,charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61432,Valid (existing),680789,Valid
5222,Burtine Island,NA,10.1017/S0033822200010900,NA,NA,NA,6380,BURTINE,literature search,83387,Assemblage,53301,I-2010,325,90,90,FALSE,charcoal,NA,NA,NA,NA,NA,NA,NA,NA,12-18 in,date rejected by author,2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,Valid,61433,Valid (added),680790,Valid
5222,Burtine Island,NA,10.1017/S0033822200010900,NA,NA,NA,6380,BURTINE,literature search,83387,Assemblage,53302,I-1961,1965,95,95,FALSE,"shell, Busycon",Busycon,NA,NA,NA,NA,NA,NA,NA,36-43 in,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61433,Valid (existing),680791,Valid
5222,Burtine Island,NA,10.1017/S0033822200010900,NA,NA,NA,6380,BURTINE,literature search,83387,Assemblage,53303,I-1914,1505,95,95,FALSE,"shell, Venus",Venus,NA,NA,NA,NA,NA,NA,NA,18-24 in,Site C,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61433,Valid (existing),680792,Valid
5222,Burtine Island,NA,10.1017/S0033822200010900,NA,NA,NA,6380,BURTINE,literature search,83387,Assemblage,53304,I-1913,2630,100,100,FALSE,"shell, Melongena",Melongena,NA,NA,NA,NA,NA,NA,NA,18-24 in,Site A,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61433,Valid (existing),680793,Valid
